Facility.Id,FRS.Id,Facility.Name,City,State,Primary.NAICS.Code,Year,Industry.Type,Sector,Unit.Name,Fuel.Type,Specific.Fuel.Type,Other.Fuel.Name,Blend.Fuel.Name,Methane.emissions,Nitrous.Oxide.emissions
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2013,"C,D",Power Plants,GP- PH Hastings Htrs,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2012,"C,D",Power Plants,1,Natural Gas,Natural Gas (Weighted U.S. Average),,,8.75,11.92
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2012,"C,D",Power Plants,1,Petroleum Products,Distillate Fuel Oil No. 2,,,0.5,0
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2012,"C,D",Power Plants,1,Petroleum Products,Residual Fuel Oil No. 6,,,0,0
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2012,"C,D",Power Plants,1,,,,,0,0
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2012,"C,D",Power Plants,Auxiliary Boiler EAST,Petroleum Products,Distillate Fuel Oil No. 2,,,1.25,2.98
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2012,"C,D",Power Plants,Auxiliary Boiler WEST,Petroleum Products,Distillate Fuel Oil No. 2,,,0,0
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2012,"C,D",Power Plants,CTG111,Natural Gas,Natural Gas (Weighted U.S. Average),,,8.75,11.92
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2012,"C,D",Power Plants,CTG112,Natural Gas,Natural Gas (Weighted U.S. Average),,,9.5,11.92
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2012,"C,D",Power Plants,CTG121,Natural Gas,Natural Gas (Weighted U.S. Average),,,8.75,11.92
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2012,"C,D",Power Plants,GP- PH Hastings Htrs,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2011,"C,D",Power Plants,1,Natural Gas,Natural Gas (Weighted U.S. Average),,,101.25,122.18
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2011,"C,D",Power Plants,1,Petroleum Products,Distillate Fuel Oil No. 2,,,5,11.92
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2011,"C,D",Power Plants,1,Petroleum Products,Residual Fuel Oil No. 6,,,0,0
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2011,"C,D",Power Plants,1,,,,,0,0
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2011,"C,D",Power Plants,Auxiliary Boiler EAST,Petroleum Products,Distillate Fuel Oil No. 2,,,4.25,10.132
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2011,"C,D",Power Plants,Auxiliary Boiler WEST,Petroleum Products,Distillate Fuel Oil No. 2,,,0,0
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2011,"C,D",Power Plants,CTG111,Natural Gas,Natural Gas (Weighted U.S. Average),,,6.25,5.96
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2011,"C,D",Power Plants,CTG112,Natural Gas,Natural Gas (Weighted U.S. Average),,,5,5.96
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2011,"C,D",Power Plants,CTG121,Natural Gas,Natural Gas (Weighted U.S. Average),,,6.5,8.94
1001012,1.10E+11,Greenwood,Avoca,MI,221112,2011,"C,D",Power Plants,GP- PH Hastings Htrs,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2022,"C,N",Minerals,EULine1natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,29,34.568
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2022,"C,N",Minerals,EULine2natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,24.5,29.204
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2022,"C,N",Minerals,GP-heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2021,"C,N",Minerals,EULine1natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,27.5,32.78
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2021,"C,N",Minerals,EULine2natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,24,28.608
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2021,"C,N",Minerals,GP-heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2020,"C,N",Minerals,EULine1natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,26,30.992
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2020,"C,N",Minerals,EULine2natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,24.25,28.906
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2020,"C,N",Minerals,GP-heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2019,"C,N",Minerals,EULine1natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,26.25,31.29
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2019,"C,N",Minerals,EULine2natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,24.25,28.906
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2019,"C,N",Minerals,GP-heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2018,"C,N",Minerals,EULine1natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,27,32.184
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2018,"C,N",Minerals,EULine2natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,25,29.8
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2018,"C,N",Minerals,GP-heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2017,"C,N",Minerals,EULine1natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,27.25,32.482
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2017,"C,N",Minerals,EULine2natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,23.5,28.012
1002905,1.10E+11,GUARDIAN INDUSTRIES CARLETON FACILITY,Carleton,MI,327211,2017,"C,N",Minerals,GP-heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2016,"C,N",Minerals,EULine1natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,27,32.184
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2016,"C,N",Minerals,EULine2natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,23.75,28.31
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2016,"C,N",Minerals,GP-heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,2,2.384
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2015,"C,N",Minerals,EULine1natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,25.75,30.694
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2015,"C,N",Minerals,EULine2natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,31.5,37.548
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2015,"C,N",Minerals,GP-heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2014,"C,N",Minerals,EULine1natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,20,23.84
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2014,"C,N",Minerals,EULine2natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,31.75,37.846
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2014,"C,N",Minerals,GP-heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.5,2.98
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2013,"C,N",Minerals,EULine1natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.75,333.164
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2013,"C,N",Minerals,EULine2natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,32,38.144
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2013,"C,N",Minerals,GP-heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2012,"C,N",Minerals,EULine1natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,28,33.376
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2012,"C,N",Minerals,EULine2natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,30.75,36.654
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2012,"C,N",Minerals,GP-heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.5,2.98
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2011,"C,N",Minerals,EULine1natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,28.75,34.27
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2011,"C,N",Minerals,EULine2natural gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,32.25,38.442
1002905,1.10E+11,GUARDIAN INDUSTRIES CORPORATION CARLETON FACILITY,Carleton,MI,327211,2011,"C,N",Minerals,GP-heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.75,3.278
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2016,"C,D",Power Plants,CTG 11-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2016,"C,D",Power Plants,CTG 11-2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2016,"C,D",Power Plants,CTG 11-3,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2016,"C,D",Power Plants,CTG 11-4,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2016,"C,D",Power Plants,CTG121,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2016,"C,D",Power Plants,CTG122,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2015,"C,D",Power Plants,CTG 11-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2015,"C,D",Power Plants,CTG 11-2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2015,"C,D",Power Plants,CTG 11-3,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2015,"C,D",Power Plants,CTG 11-4,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2015,"C,D",Power Plants,CTG121,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2015,"C,D",Power Plants,CTG122,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2014,"C,D",Power Plants,CTG 11-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2014,"C,D",Power Plants,CTG 11-2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2014,"C,D",Power Plants,CTG 11-3,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2014,"C,D",Power Plants,CTG 11-4,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2014,"C,D",Power Plants,CTG121,Natural Gas,Natural Gas (Weighted U.S. Average),,,2,2.98
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2014,"C,D",Power Plants,CTG122,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2013,"C,D",Power Plants,CTG 11-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2013,"C,D",Power Plants,CTG 11-2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2013,"C,D",Power Plants,CTG 11-3,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2013,"C,D",Power Plants,CTG 11-4,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2013,"C,D",Power Plants,CTG121,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2013,"C,D",Power Plants,CTG122,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2012,"C,D",Power Plants,CTG 11-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2012,"C,D",Power Plants,CTG 11-2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2012,"C,D",Power Plants,CTG 11-3,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2012,"C,D",Power Plants,CTG 11-4,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2012,"C,D",Power Plants,CTG121,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2012,"C,D",Power Plants,CTG122,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2011,"C,D",Power Plants,CTG 11-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2011,"C,D",Power Plants,CTG 11-2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2011,"C,D",Power Plants,CTG 11-3,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2011,"C,D",Power Plants,CTG 11-4,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1000333,1.10E+11,Hancock Peakers,Commerce township,MI,221112,2011,"C,D",Power Plants,CTG121,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2014,"C,D",Power Plants,Auxiliary Boiler,Petroleum Products,Distillate Fuel Oil No. 2,,,0,0
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2014,"C,D",Power Plants,DG 11-1,Petroleum Products,Distillate Fuel Oil No. 2,,,0,0
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2014,"C,D",Power Plants,DG 11-2,Petroleum Products,Distillate Fuel Oil No. 2,,,0,0
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2013,"C,D",Power Plants,1,Coal,Mixed (Electric Power sector),,,148.75,259.26
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2013,"C,D",Power Plants,1,Petroleum Products,Distillate Fuel Oil No. 2,,,0.5,2.98
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2013,"C,D",Power Plants,Auxiliary Boiler,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2013,"C,D",Power Plants,DG 11-1,Petroleum Products,Distillate Fuel Oil No. 2,,,0,0
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2013,"C,D",Power Plants,DG 11-2,Petroleum Products,Distillate Fuel Oil No. 2,,,0,0
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2012,"C,D",Power Plants,1,Coal,Mixed (Electric Power sector),,,281.25,488.72
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2012,"C,D",Power Plants,1,Petroleum Products,Distillate Fuel Oil No. 2,,,1.75,2.98
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2012,"C,D",Power Plants,Auxiliary Boiler,Petroleum Products,Distillate Fuel Oil No. 2,,,1.25,2.98
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2012,"C,D",Power Plants,DG 11-1,Petroleum Products,Distillate Fuel Oil No. 2,,,0,0
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2012,"C,D",Power Plants,DG 11-2,Petroleum Products,Distillate Fuel Oil No. 2,,,0.25,0.298
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2011,"C,D",Power Plants,1,Coal,Mixed (Electric Power sector),,,577.75,1001.28
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2011,"C,D",Power Plants,1,Petroleum Products,Distillate Fuel Oil No. 2,,,2.5,5.96
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2011,"C,D",Power Plants,Auxiliary Boiler,Petroleum Products,Distillate Fuel Oil No. 2,,,1,2.086
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2011,"C,D",Power Plants,DG 11-1,Petroleum Products,Distillate Fuel Oil No. 2,,,0,0
1007428,1.10E+11,Harbor Beach,Harbor beach,MI,221112,2011,"C,D",Power Plants,DG 11-2,Petroleum Products,Distillate Fuel Oil No. 2,,,0,0.298
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2022,"C,HH",Waste,NGASHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2022,"C,HH",Waste,NGASHTR002,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2022,"C,HH",Waste,WTRHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2021,"C,HH",Waste,NGASHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2021,"C,HH",Waste,NGASHTR002,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2021,"C,HH",Waste,WTRHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2020,"C,HH",Waste,NGASHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2020,"C,HH",Waste,NGASHTR002,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2020,"C,HH",Waste,WTRHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2019,"C,HH",Waste,NGASHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2019,"C,HH",Waste,NGASHTR002,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2019,"C,HH",Waste,WTRHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2018,"C,HH",Waste,NGASHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2018,"C,HH",Waste,NGASHTR002,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2018,"C,HH",Waste,WTRHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2017,"C,HH",Waste,NGASHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2017,"C,HH",Waste,NGASHTR002,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2017,"C,HH",Waste,WTRHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2016,"C,HH",Waste,NGASHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2016,"C,HH",Waste,NGASHTR002,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2016,"C,HH",Waste,WTRHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2015,"C,HH",Waste,NGASHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2015,"C,HH",Waste,NGASHTR002,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2015,"C,HH",Waste,WTRHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2014,"C,HH",Waste,NGASHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2014,"C,HH",Waste,NGASHTR002,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2014,"C,HH",Waste,WTRHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2013,"C,HH",Waste,GEN001,Petroleum Products,Distillate Fuel Oil No. 2,,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2013,"C,HH",Waste,NGASHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2013,"C,HH",Waste,NGASHTR002,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2013,"C,HH",Waste,WTRHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2012,"C,HH",Waste,GEN001,Petroleum Products,Distillate Fuel Oil No. 2,,,0.03355,0.079864
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2012,"C,HH",Waste,NGASHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.02195,0.025926
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2012,"C,HH",Waste,NGASHTR002,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.07685,0.091486
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2012,"C,HH",Waste,WTRHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.007775,0.009238
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2011,"C,HH",Waste,GEN001,Petroleum Products,Distillate Fuel Oil No. 2,,,0.025,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2011,"C,HH",Waste,NGASHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.025,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2011,"C,HH",Waste,NGASHTR002,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.075,0
1007721,1.10E+11,HASTINGS SANITARY LANDFILL,Hastings,MI,562212,2011,"C,HH",Waste,WTRHTR001,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1003967,1.10E+11,HEMLOCK SEMICONDUCTOR CORPORATION,Hemlock,MI,331419,2016,C,Metals,GP-001,Natural Gas,Natural Gas (Weighted U.S. Average),,,32,38.144
1003967,1.10E+11,HEMLOCK SEMICONDUCTOR CORPORATION,Hemlock,MI,331419,2015,C,Metals,GP-001,Natural Gas,Natural Gas (Weighted U.S. Average),,,37.25,44.402
